Prefecture-level city (Chinese),Prefecture-level city,Prefecture-level city code,Year,Year Code,Province,Geographical region,generation (wt),harmless treatment (wt),Sanitary landfill (wt),Incineration (wt),Compost (wt),Dump (wt),Organic fractions,Ash and stone,Paper,Plastic and Rubber,Textile,Wood,Metal,Glass,Others,Carbon content of Organic Fractions,Carbon content of Ash and Stone,Carbon content of Paper,Carbon content of Plastic and Rubber,Carbon content of Textile,Carbon content of Wood,Carbon content of Glass,Carbon content of Metal,Carbon content of Others,Methane oxidation factor of Sanitary landfills,Methane oxidation factor of Dump,Methane correction factor of Sanitary landfills (MCF),Methane correction factor of Dumps (MCF),Methane collection rate of Sanitayr landfills (%),Methane collection rate of Dumps (%),Methane production rate coefficient of Paper/Textile (k),Methane production rate coefficient of Wood (k),Methane production rate coefficient of Garden waste (k),Methane production rate coefficient of Organic fractions (k),Decomposable biodegradable organic carbon of Organic fractions (DOCf),Decomposable biodegradable organic carbon of Wood (DOCf),Decomposable biodegradable organic carbon of Paper (DOCf),Decomposable biodegradable organic carbon of Textile (DOCf),Decomposable biodegradable organic carbon of Garden waste (DOCf),Degradable organic carbon of Paper (DOC(%)),Degradable organic carbon of Wood (DOC(%)),Degradable organic carbon of Textile (DOC(%)),Degradable organic carbon of Organic fractions (DOC(%)),The generation of leachate in Sanitary landfills (m3/t waste),The generation of leachate in Dumps (m3/t waste),COD concentrations of leachate in Sanitary landfills (g/m3),COD concentrations of leachate in Dumps (g/m3),2001~2008的分区,2009~2018的分区
安康,Ankang,4,2003,3,Shannxi,Northwest,30,0,0,0,0,30,0.415337883,0.397593214,0.040164937,0.082009014,0.017582727,0.008063496,0.014071824,0.014798369,0.010378536,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.15,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,28.53,35.51,27.68,10.19,0.3,0.55,10500,7000,Wet,Wet Ⅰ
安康,Ankang,4,2004,4,Shannxi,Northwest,30,0,0,0,0,30,0.418217251,0.383093117,0.04398107,0.088027177,0.018736236,0.01064702,0.01215788,0.014615506,0.010524745,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.15,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,28.53,35.51,27.68,10.19,0.3,0.55,10500,7000,Wet,Wet Ⅰ
安康,Ankang,4,2005,5,Shannxi,Northwest,30,0,0,0,0,30,0.425870507,0.358530747,0.048984691,0.099441618,0.019390812,0.01245542,0.010115623,0.014573536,0.010637045,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.15,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,28.53,35.51,27.68,10.19,0.3,0.55,10500,7000,Wet,Wet Ⅰ
安康,Ankang,4,2006,6,Shannxi,Northwest,20,20,20,0,0,0,0.390788096,0.41232556,0.054190782,0.077443364,0.017571189,0.012415159,0.010019869,0.014596128,0.010649853,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.15,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,28.53,35.51,27.68,10.19,0.3,0.55,10500,7000,Wet,Wet Ⅰ
安康,Ankang,4,2007,7,Shannxi,Northwest,21,0,0,0,0,21,0.414115105,0.351270806,0.059548348,0.10836084,0.019178289,0.014424347,0.007804501,0.014568494,0.010729271,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.15,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,28.53,35.51,27.68,10.19,0.3,0.55,10500,7000,Wet,Wet Ⅰ
安康,Ankang,4,2008,8,Shannxi,Northwest,21,0,0,0,0,21,0.38633491,0.369057008,0.06595499,0.109810605,0.019066021,0.017390138,0.007068191,0.014568081,0.010750055,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.15,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,28.53,35.51,27.68,10.19,0.3,0.55,10500,7000,Wet,Wet Ⅰ
安康,Ankang,4,2009,9,Shannxi,Northwest,29,0,0,0,0,29,0.363108067,0.37510778,0.080544767,0.110636675,0.018960608,0.01967067,0.006643764,0.014567903,0.010759766,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.15,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,28.53,35.51,27.68,10.19,0.3,0.55,5900,4380,Wet,Wet Ⅰ
安康,Ankang,4,2010,10,Shannxi,Northwest,34,0,0,0,0,34,0.354975535,0.356761209,0.099875678,0.115963221,0.018889103,0.021901904,0.006299612,0.014567793,0.010765945,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.15,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,28.53,35.51,27.68,10.19,0.3,0.55,5900,4380,Wet,Wet Ⅰ
安康,Ankang,4,2011,11,Shannxi,Northwest,36,18,0,0,18,18,0.406399559,0.264013086,0.138969176,0.124688795,0.018977227,0.015467299,0.006148949,0.014567758,0.010768151,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.15,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,28.53,35.51,27.68,10.19,0.3,0.55,5900,4380,Wet,Wet Ⅰ
安康,Ankang,4,2012,12,Shannxi,Northwest,22.6,22.1,0,0,22.1,0.5,0.427107038,0.209141146,0.167271619,0.130268954,0.018961925,0.015955608,0.005955501,0.014567724,0.010770484,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.15,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,28.53,35.51,27.68,10.19,0.3,0.55,5900,4380,Wet,Wet Ⅰ
安康,Ankang,4,2013,13,Shannxi,Northwest,16.43,16.43,16.43,0,0,0,0.349964555,0.273031945,0.168197445,0.130326717,0.018732658,0.028621989,0.005784989,0.014567701,0.010772001,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.15,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,28.53,35.51,27.68,10.19,0.3,0.55,5900,4380,Wet,Wet Ⅰ
安康,Ankang,4,2014,14,Shannxi,Northwest,14.13,14.09,14.09,0,0,0.04,0.393352027,0.171272788,0.226709779,0.133462938,0.018772391,0.025337228,0.005752944,0.014567698,0.010772207,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.15,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,28.53,35.51,27.68,10.19,0.3,0.55,5900,4380,Wet,Wet Ⅰ
安康,Ankang,4,2015,15,Shannxi,Northwest,14.12,14.12,14.12,0,0,0,0.398784947,0.107274821,0.28743957,0.135656998,0.018848726,0.020930259,0.005724621,0.014567696,0.010772363,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.15,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,28.53,35.51,27.68,10.19,0.3,0.55,5900,4380,Wet,Wet Ⅰ
安康,Ankang,4,2016,16,Shannxi,Northwest,15.46,15.41,15.41,0,0,0.05,0.346201687,0.089321047,0.35681874,0.135824427,0.018822563,0.021968445,0.005702931,0.014567695,0.010772466,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.15,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,28.53,35.51,27.68,10.19,0.3,0.55,5900,4380,Wet,Wet Ⅰ
安康,Ankang,4,2017,17,Shannxi,Northwest,15.2,15.17,15.17,0,0,0.03,0.325023412,0.075665229,0.387108223,0.136135292,0.018736257,0.026311694,0.005679651,0.014567693,0.010772549,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.15,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,28.53,35.51,27.68,10.19,0.3,0.55,5900,4380,Wet,Wet Ⅰ
安康,Ankang,4,2018,18,Shannxi,Northwest,15.1046,15.089495,15.089495,0,0,0.015105,0.321268164,0.064384655,0.399374524,0.136568884,0.018690356,0.0287082,0.005664939,0.014567693,0.010772586,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.15,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,28.53,35.51,27.68,10.19,0.3,0.55,5900,4380,Wet,Wet Ⅰ
安康,Ankang,4,2019,19,Shannxi,Northwest,15.38694,15.37155,15.37155,0,0,0.01539,0.429448205,0.226511577,0.115716548,0.137126122,0.018071246,0.033385048,0.006908945,0.015939937,0.01689237,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.15,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,28.53,35.51,27.68,10.19,0.3,0.55,5900,4380,Wet,Wet Ⅰ
安康,Ankang,4,2020,20,Shannxi,Northwest,18.5239,18.5239,18.5239,0,0,0,0.430748221,0.221614013,0.118819139,0.13760624,0.018085575,0.03338503,0.006908913,0.015939928,0.016892942,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.15,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,28.53,35.51,27.68,10.19,0.3,0.55,5900,4380,Wet,Wet Ⅰ
安庆,Anqing,5,2001,1,Anhui,East,26,19,19,0,0,7,0.479865232,0.361038621,0.043998644,0.064566162,0.016706249,0.010109969,0.006868892,0.015083714,0.001762517,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,10000,6500,Heavy rainfall,Wet Ⅰ
安庆,Anqing,5,2002,2,Anhui,East,26,12.1,12.1,0,0,13.9,0.465487417,0.37549333,0.043032817,0.064356865,0.017384428,0.009412657,0.008361479,0.014705831,0.001765176,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,10000,6500,Heavy rainfall,Wet Ⅰ
安庆,Anqing,5,2003,3,Anhui,East,26,16,16,0,0,10,0.489621443,0.333316442,0.046763956,0.073973628,0.018799919,0.011097559,0.009947491,0.014710568,0.001768994,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,10000,6500,Heavy rainfall,Wet Ⅰ
安庆,Anqing,5,2004,4,Anhui,East,28,17.65,17.65,0,0,10.35,0.522791034,0.271149669,0.052044954,0.094282232,0.01910764,0.012166153,0.01194693,0.014731536,0.001779853,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,10000,6500,Heavy rainfall,Wet Ⅰ
安庆,Anqing,5,2005,5,Anhui,East,29.8,0,0,0,0,29.8,0.536317776,0.247013614,0.05479096,0.10263211,0.019114733,0.012322988,0.011305191,0.014704442,0.001798186,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,10000,6500,Heavy rainfall,Wet Ⅰ
安庆,Anqing,5,2006,6,Anhui,East,29.6,0,0,0,0,29.6,0.518792342,0.289289548,0.055247354,0.078143514,0.019053587,0.011637477,0.011340976,0.014699995,0.001795207,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,10000,6500,Heavy rainfall,Wet Ⅰ
安庆,Anqing,5,2007,7,Anhui,East,33.43,0,0,0,0,33.43,0.553417378,0.218392617,0.060908189,0.110162004,0.019129334,0.012432215,0.008987109,0.014698805,0.001872349,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,10000,6500,Heavy rainfall,Wet Ⅰ
安庆,Anqing,5,2008,8,Anhui,East,33.93,0,0,0,0,33.93,0.559747947,0.203728881,0.065508451,0.114740071,0.019140224,0.012476268,0.007998759,0.014697445,0.001961955,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,10000,6500,Heavy rainfall,Wet Ⅰ
安庆,Anqing,5,2009,9,Anhui,East,36.33,0,0,0,0,36.33,0.552788112,0.206185017,0.072277563,0.112855525,0.019141749,0.012459676,0.00754244,0.014696088,0.00205383,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
安庆,Anqing,5,2010,10,Anhui,East,38.38,0,0,0,0,38.38,0.565924735,0.175211523,0.076582329,0.126713663,0.01915047,0.012533576,0.00655328,0.014687412,0.002643013,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
安庆,Anqing,5,2011,11,Anhui,East,40.33,8.82,0,8.82,0,31.51,0.562053261,0.167399024,0.085092122,0.129476032,0.019139923,0.012533847,0.006245848,0.014676508,0.003383435,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
安庆,Anqing,5,2012,12,Anhui,East,45.3,25.66,0,25.66,0,19.64,0.551780063,0.161044551,0.099895371,0.130596104,0.019123391,0.012526537,0.006078667,0.014663125,0.00429219,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
安庆,Anqing,5,2013,13,Anhui,East,42.3,41.65,7,34.65,0,0.65,0.539512632,0.146547421,0.124505482,0.131829782,0.019103225,0.012517419,0.005964466,0.014647218,0.005372353,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
安庆,Anqing,5,2014,14,Anhui,East,34.48,34.18,7,27.18,0,0.3,0.523296633,0.129771353,0.154461239,0.133610973,0.019077067,0.012503348,0.005864516,0.014626364,0.006788506,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
安庆,Anqing,5,2015,15,Anhui,East,33.98,33.68,0,33.68,0,0.3,0.470032536,0.122250821,0.21514492,0.132960111,0.01906111,0.012492638,0.005821771,0.014614089,0.007622004,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
安庆,Anqing,5,2016,16,Anhui,East,27.74,27.74,0,27.74,0,0,0.430048768,0.10895936,0.265963043,0.134314858,0.019038564,0.012479151,0.005761747,0.014596177,0.008838331,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
安庆,Anqing,5,2017,17,Anhui,East,28.71,28.71,0,28.71,0,0,0.398056241,0.093993406,0.310443925,0.135960018,0.019021593,0.012469088,0.005717483,0.01458267,0.009755577,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
安庆,Anqing,5,2018,18,Anhui,East,27.202885,27.20285,0,27.20285,0,3.50E-05,0.43371895,0.08313569,0.282467657,0.138467137,0.019008441,0.012460855,0.005675983,0.014571803,0.010493485,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
安庆,Anqing,5,2019,19,Anhui,East,36.1323,36.132297,0,34.948397,1.1839,0.000003,0.5081714,0.16942584,0.117030715,0.141090682,0.018419739,0.014056237,0.006966008,0.016071669,0.008767712,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
安庆,Anqing,5,2020,20,Anhui,East,37.556201,37.556201,0,36.341893,1.214308,0,0.480178292,0.198649523,0.117903833,0.140361948,0.018408361,0.014076325,0.006975974,0.016094638,0.007351106,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
安顺,Anshun,6,2001,1,Guizhou,Southwest,13,0,0,0,0,13,0.308117317,0.589322602,0.029795793,0.028968931,0.004177513,0.0000016,0.013503011,0.020475059,0.005638178,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,10500,7000,Wet,Wet Ⅰ
安顺,Anshun,6,2002,2,Guizhou,Southwest,13,0,0,0,0,13,0.30167435,0.567549975,0.028330035,0.052109686,0.007508745,0.001204185,0.015850546,0.019697704,0.006074774,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,10500,7000,Wet,Wet Ⅰ
安顺,Anshun,6,2003,3,Guizhou,Southwest,12,0,0,0,0,12,0.306078677,0.552223685,0.03002838,0.058546196,0.013170184,0.003099506,0.014090813,0.015707967,0.007054592,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,10500,7000,Wet,Wet Ⅰ
安顺,Anshun,6,2004,4,Guizhou,Southwest,14.6,0,0,0,0,14.6,0.30077349,0.548794167,0.031716465,0.06353404,0.016281056,0.003824822,0.012042348,0.014897647,0.008135966,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,10500,7000,Wet,Wet Ⅰ
安顺,Anshun,6,2005,5,Guizhou,Southwest,14.8,0,0,0,0,14.8,0.299184772,0.543272798,0.035082821,0.06580345,0.017770346,0.004681343,0.010644726,0.01469109,0.008868653,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,10500,7000,Wet,Wet Ⅰ
安顺,Anshun,6,2006,6,Guizhou,Southwest,14.4,0,0,0,0,14.4,0.292147545,0.544169959,0.040398551,0.066888754,0.018362389,0.004502395,0.009425994,0.014623483,0.009480931,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,10500,7000,Wet,Wet Ⅰ
安顺,Anshun,6,2007,7,Guizhou,Southwest,14.6,0,0,0,0,14.6,0.28036083,0.54953568,0.050255768,0.065116277,0.018556848,0.003157527,0.008501899,0.014599482,0.00991569,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,10500,7000,Wet,Wet Ⅰ
安顺,Anshun,6,2008,8,Guizhou,Southwest,15.7,0,0,0,0,15.7,0.269805004,0.54257561,0.067173707,0.066138778,0.018827335,0.002895146,0.007782883,0.014583348,0.010218187,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,10500,7000,Wet,Wet Ⅰ
安顺,Anshun,6,2009,9,Guizhou,Southwest,16.5,0,0,0,0,16.5,0.25727546,0.52522375,0.091926176,0.070951984,0.019027126,0.003407133,0.007175082,0.014574664,0.010438624,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,5900,4380,Wet,Wet Ⅰ
安顺,Anshun,6,2010,10,Guizhou,Southwest,17.1,16.5,16.5,0,0,0.6,0.287370708,0.497088243,0.074517422,0.082339205,0.018885863,0.008435155,0.00614266,0.014569497,0.010651249,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,5900,4380,Wet,Wet Ⅰ
安顺,Anshun,6,2011,11,Guizhou,Southwest,15.28,9.36,9.36,0,0,5.92,0.319866558,0.418695357,0.097164838,0.096981655,0.018949087,0.017062881,0.006014686,0.01456882,0.010696118,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,5900,4380,Wet,Wet Ⅰ
安顺,Anshun,6,2012,12,Guizhou,Southwest,15.3,9.9,9.9,0,0,5.4,0.334121186,0.363349281,0.128993909,0.105389695,0.018923685,0.018016933,0.005909305,0.014568355,0.010727651,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,5900,4380,Wet,Wet Ⅰ
安顺,Anshun,6,2013,13,Guizhou,Southwest,15.15,10.65,10.65,0,0,4.5,0.335415202,0.316828413,0.165353811,0.112579774,0.018880012,0.019803478,0.005822554,0.014568044,0.010748712,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,5900,4380,Wet,Wet Ⅰ
安顺,Anshun,6,2014,14,Guizhou,Southwest,15.15,12.29,12.29,0,0,2.86,0.342829214,0.260651685,0.205658546,0.119779286,0.018847307,0.021143846,0.005761889,0.014567873,0.010760353,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,5900,4380,Wet,Wet Ⅰ
安顺,Anshun,6,2015,15,Guizhou,Southwest,16.2,15.24,10.09,5.15,0,0.96,0.375919265,0.18872054,0.235982846,0.13627727,0.018997645,0.013040338,0.005725457,0.014567747,0.010768892,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,5900,4380,Wet,Wet Ⅰ
安顺,Anshun,6,2016,16,Guizhou,Southwest,16.22,15.44,0,15.44,0,0.78,0.378674606,0.137707522,0.283013547,0.137503402,0.018995541,0.013068881,0.005698032,0.01456772,0.010770748,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,5900,4380,Wet,Wet Ⅰ
安顺,Anshun,6,2017,17,Guizhou,Southwest,21.8,20.71,0,20.71,0,1.09,0.384881388,0.106085866,0.306668573,0.138403808,0.018978198,0.013966775,0.00567581,0.014567703,0.01077188,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,5900,4380,Wet,Wet Ⅰ
安顺,Anshun,6,2018,18,Guizhou,Southwest,25.408887,24.3,0.001493,24.298507,0,1.108887,0.337863658,0.084596441,0.37499906,0.138596705,0.018976225,0.013959655,0.005668373,0.014567699,0.010772184,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,5900,4380,Wet,Wet Ⅰ
安顺,Anshun,6,2019,19,Guizhou,Southwest,30.260087,29.055729,0.001679,29.05405,0,1.204358,0.432591621,0.229717402,0.109923225,0.136707165,0.01797582,0.033386539,0.006909249,0.015940651,0.016848328,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,5900,4380,Wet,Wet Ⅰ
